timestamp,zone,pm25,pm10,no2,data_source
2025-08-31 17:00:00+00:00,Egmore_Nungambakkam,16.3,54.0,14.1,interpolated
2025-08-31 18:00:00+00:00,Egmore_Nungambakkam,16.1,54.3,13.0,interpolated
2025-08-31 19:00:00+00:00,Egmore_Nungambakkam,18.3,49.4,11.6,interpolated
2025-08-31 20:00:00+00:00,Egmore_Nungambakkam,21.3,66.7,12.1,interpolated
2025-08-31 21:00:00+00:00,Egmore_Nungambakkam,19.7,64.8,12.6,interpolated
2025-08-31 22:00:00+00:00,Egmore_Nungambakkam,49.5,88.2,12.6,interpolated
2025-08-31 23:00:00+00:00,Egmore_Nungambakkam,50.0,97.4,14.6,interpolated
2025-09-01 00:00:00+00:00,Egmore_Nungambakkam,31.6,66.7,10.7,interpolated
2025-09-01 01:00:00+00:00,Egmore_Nungambakkam,20.6,26.0,10.8,interpolated
2025-09-01 02:00:00+00:00,Egmore_Nungambakkam,12.4,18.0,9.6,interpolated
2025-09-01 03:00:00+00:00,Egmore_Nungambakkam,15.7,23.4,9.1,interpolated
2025-09-01 04:00:00+00:00,Egmore_Nungambakkam,15.0,25.4,9.8,interpolated
2025-09-01 05:00:00+00:00,Egmore_Nungambakkam,20.7,33.7,12.0,interpolated
2025-09-01 06:00:00+00:00,Egmore_Nungambakkam,22.2,40.9,13.9,interpolated
2025-09-01 07:00:00+00:00,Egmore_Nungambakkam,23.0,52.6,14.7,interpolated
2025-09-01 08:00:00+00:00,Egmore_Nungambakkam,23.1,60.0,15.2,interpolated
2025-09-01 09:00:00+00:00,Egmore_Nungambakkam,22.6,72.8,17.0,interpolated
2025-09-01 10:00:00+00:00,Egmore_Nungambakkam,24.2,96.9,15.4,interpolated
2025-09-01 11:00:00+00:00,Egmore_Nungambakkam,24.8,88.9,14.5,interpolated
2025-09-01 12:00:00+00:00,Egmore_Nungambakkam,23.2,78.4,13.6,interpolated
2025-09-01 13:00:00+00:00,Egmore_Nungambakkam,15.7,80.1,14.7,interpolated
2025-09-01 14:00:00+00:00,Egmore_Nungambakkam,16.3,71.2,18.2,interpolated
2025-09-01 15:00:00+00:00,Egmore_Nungambakkam,16.6,85.0,19.6,interpolated
2025-09-01 16:00:00+00:00,Egmore_Nungambakkam,23.2,77.9,20.2,interpolated
2025-09-01 17:00:00+00:00,Egmore_Nungambakkam,25.9,158.5,22.8,interpolated
2025-09-01 18:00:00+00:00,Egmore_Nungambakkam,32.2,224.5,24.6,interpolated
2025-09-01 19:00:00+00:00,Egmore_Nungambakkam,34.7,133.6,26.3,interpolated
2025-09-01 20:00:00+00:00,Egmore_Nungambakkam,46.2,172.2,25.6,interpolated
2025-09-01 21:00:00+00:00,Egmore_Nungambakkam,51.1,219.1,23.1,interpolated
2025-09-01 22:00:00+00:00,Egmore_Nungambakkam,47.5,207.5,21.5,interpolated
2025-09-01 23:00:00+00:00,Egmore_Nungambakkam,47.8,200.7,20.6,interpolated
2025-09-02 00:00:00+00:00,Egmore_Nungambakkam,44.5,174.2,20.5,interpolated
2025-09-02 01:00:00+00:00,Egmore_Nungambakkam,34.7,113.2,15.9,interpolated
2025-09-02 02:00:00+00:00,Egmore_Nungambakkam,24.9,111.8,11.0,interpolated
2025-09-02 03:00:00+00:00,Egmore_Nungambakkam,17.8,83.8,11.0,interpolated
2025-09-02 04:00:00+00:00,Egmore_Nungambakkam,12.9,71.4,11.6,interpolated
2025-09-02 05:00:00+00:00,Egmore_Nungambakkam,15.0,83.3,11.3,interpolated
2025-09-02 06:00:00+00:00,Egmore_Nungambakkam,17.2,83.3,12.2,interpolated
2025-09-02 07:00:00+00:00,Egmore_Nungambakkam,20.1,93.0,11.5,interpolated
2025-09-02 08:00:00+00:00,Egmore_Nungambakkam,27.1,93.9,13.9,interpolated
2025-09-02 09:00:00+00:00,Egmore_Nungambakkam,21.3,99.3,12.7,interpolated
2025-09-02 10:00:00+00:00,Egmore_Nungambakkam,23.5,115.6,13.6,interpolated
2025-09-02 11:00:00+00:00,Egmore_Nungambakkam,24.1,101.4,15.2,interpolated
2025-09-02 12:00:00+00:00,Egmore_Nungambakkam,15.5,81.5,18.4,interpolated
2025-09-02 13:00:00+00:00,Egmore_Nungambakkam,21.6,85.6,19.5,interpolated
2025-09-02 14:00:00+00:00,Egmore_Nungambakkam,20.0,92.3,17.5,interpolated
2025-09-02 15:00:00+00:00,Egmore_Nungambakkam,17.4,93.8,16.9,interpolated
2025-09-02 16:00:00+00:00,Egmore_Nungambakkam,20.8,93.4,20.2,interpolated
2025-09-02 17:00:00+00:00,Egmore_Nungambakkam,24.2,163.1,20.2,interpolated
2025-09-02 18:00:00+00:00,Egmore_Nungambakkam,18.1,102.1,21.8,interpolated
2025-09-02 19:00:00+00:00,Egmore_Nungambakkam,28.2,89.8,24.4,interpolated
2025-09-02 20:00:00+00:00,Egmore_Nungambakkam,26.3,106.9,20.8,interpolated
2025-09-02 21:00:00+00:00,Egmore_Nungambakkam,24.5,103.5,17.8,interpolated
2025-09-02 22:00:00+00:00,Egmore_Nungambakkam,24.4,101.7,16.0,interpolated
2025-09-02 23:00:00+00:00,Egmore_Nungambakkam,23.8,91.7,11.4,interpolated
2025-09-03 00:00:00+00:00,Egmore_Nungambakkam,19.5,84.3,9.4,interpolated
2025-09-03 01:00:00+00:00,Egmore_Nungambakkam,12.8,60.6,10.3,interpolated
2025-09-03 02:00:00+00:00,Egmore_Nungambakkam,14.2,57.3,10.6,interpolated
2025-09-03 03:00:00+00:00,Egmore_Nungambakkam,15.4,42.8,11.0,interpolated
2025-09-03 04:00:00+00:00,Egmore_Nungambakkam,18.0,92.0,10.7,interpolated
2025-09-03 05:00:00+00:00,Egmore_Nungambakkam,17.6,80.2,10.1,interpolated
2025-09-03 06:00:00+00:00,Egmore_Nungambakkam,23.1,82.7,10.0,interpolated
2025-09-03 07:00:00+00:00,Egmore_Nungambakkam,23.2,111.9,10.7,interpolated
2025-09-03 08:00:00+00:00,Egmore_Nungambakkam,28.5,110.6,12.1,interpolated
2025-09-03 09:00:00+00:00,Egmore_Nungambakkam,26.1,110.1,12.3,interpolated
2025-09-03 10:00:00+00:00,Egmore_Nungambakkam,20.3,104.2,14.3,interpolated
2025-09-03 11:00:00+00:00,Egmore_Nungambakkam,21.8,106.2,14.4,interpolated
2025-09-03 12:00:00+00:00,Egmore_Nungambakkam,8.8,92.4,17.0,interpolated
2025-09-03 13:00:00+00:00,Egmore_Nungambakkam,21.3,85.4,15.2,interpolated
2025-09-03 14:00:00+00:00,Egmore_Nungambakkam,27.9,85.9,12.6,interpolated
2025-09-03 15:00:00+00:00,Egmore_Nungambakkam,20.9,92.3,16.4,interpolated
2025-09-03 16:00:00+00:00,Egmore_Nungambakkam,26.8,108.9,18.1,interpolated
2025-09-03 17:00:00+00:00,Egmore_Nungambakkam,21.4,99.2,16.7,interpolated
2025-09-03 18:00:00+00:00,Egmore_Nungambakkam,18.5,138.8,15.3,interpolated
2025-09-03 19:00:00+00:00,Egmore_Nungambakkam,25.6,107.8,15.1,interpolated
2025-09-03 20:00:00+00:00,Egmore_Nungambakkam,24.4,101.7,17.6,interpolated
2025-09-03 21:00:00+00:00,Egmore_Nungambakkam,39.7,109.3,17.0,interpolated
2025-09-03 22:00:00+00:00,Egmore_Nungambakkam,31.3,102.8,17.6,interpolated
2025-09-03 23:00:00+00:00,Egmore_Nungambakkam,32.1,144.0,15.1,interpolated
2025-09-04 00:00:00+00:00,Egmore_Nungambakkam,18.5,68.7,9.8,interpolated
2025-09-04 01:00:00+00:00,Egmore_Nungambakkam,11.4,39.3,8.4,interpolated
2025-09-04 02:00:00+00:00,Egmore_Nungambakkam,12.7,45.0,9.0,interpolated
2025-09-04 03:00:00+00:00,Egmore_Nungambakkam,15.6,60.4,10.4,interpolated
2025-09-04 04:00:00+00:00,Egmore_Nungambakkam,22.5,79.5,11.0,interpolated
2025-09-04 05:00:00+00:00,Egmore_Nungambakkam,30.4,95.3,11.4,interpolated
2025-09-04 06:00:00+00:00,Egmore_Nungambakkam,29.4,107.3,12.1,interpolated
2025-09-04 07:00:00+00:00,Egmore_Nungambakkam,30.5,132.2,12.2,interpolated
2025-09-04 08:00:00+00:00,Egmore_Nungambakkam,29.6,120.3,12.6,interpolated
2025-09-04 09:00:00+00:00,Egmore_Nungambakkam,24.5,131.9,12.8,interpolated
2025-09-04 10:00:00+00:00,Egmore_Nungambakkam,25.6,133.7,15.5,interpolated
2025-09-04 11:00:00+00:00,Egmore_Nungambakkam,16.8,116.8,17.0,interpolated
2025-09-04 12:00:00+00:00,Egmore_Nungambakkam,17.8,98.4,16.9,interpolated
2025-09-04 13:00:00+00:00,Egmore_Nungambakkam,20.8,113.5,17.4,interpolated
2025-09-04 14:00:00+00:00,Egmore_Nungambakkam,17.3,91.3,17.1,interpolated
2025-09-04 15:00:00+00:00,Egmore_Nungambakkam,19.3,96.4,15.6,interpolated
2025-09-04 16:00:00+00:00,Egmore_Nungambakkam,17.0,106.8,18.8,interpolated
2025-09-04 17:00:00+00:00,Egmore_Nungambakkam,24.7,93.8,20.0,interpolated
2025-09-04 18:00:00+00:00,Egmore_Nungambakkam,26.6,118.3,20.8,interpolated
2025-09-04 19:00:00+00:00,Egmore_Nungambakkam,24.2,127.9,15.0,interpolated
2025-09-04 20:00:00+00:00,Egmore_Nungambakkam,21.0,99.5,15.2,interpolated
2025-09-04 21:00:00+00:00,Egmore_Nungambakkam,21.6,86.5,13.6,interpolated
2025-09-04 22:00:00+00:00,Egmore_Nungambakkam,23.8,82.5,12.1,interpolated
2025-09-04 23:00:00+00:00,Egmore_Nungambakkam,48.4,101.1,11.8,interpolated
2025-09-05 00:00:00+00:00,Egmore_Nungambakkam,22.1,87.4,9.1,interpolated
2025-09-05 01:00:00+00:00,Egmore_Nungambakkam,14.4,56.6,9.8,interpolated
2025-09-05 02:00:00+00:00,Egmore_Nungambakkam,16.4,54.6,9.8,interpolated
2025-09-05 03:00:00+00:00,Egmore_Nungambakkam,12.2,26.4,10.1,interpolated
2025-09-05 04:00:00+00:00,Egmore_Nungambakkam,14.5,49.8,9.3,interpolated
2025-09-05 05:00:00+00:00,Egmore_Nungambakkam,21.2,79.5,12.4,interpolated
2025-09-05 06:00:00+00:00,Egmore_Nungambakkam,24.2,89.2,11.9,interpolated
2025-09-05 07:00:00+00:00,Egmore_Nungambakkam,26.1,93.8,12.3,interpolated
2025-09-05 08:00:00+00:00,Egmore_Nungambakkam,29.9,121.3,11.2,interpolated
2025-09-05 09:00:00+00:00,Egmore_Nungambakkam,28.9,109.8,13.1,interpolated
2025-09-05 10:00:00+00:00,Egmore_Nungambakkam,27.5,100.1,14.3,interpolated
2025-09-05 11:00:00+00:00,Egmore_Nungambakkam,23.5,95.5,15.5,interpolated
2025-09-05 12:00:00+00:00,Egmore_Nungambakkam,22.0,89.6,16.0,interpolated
2025-09-05 13:00:00+00:00,Egmore_Nungambakkam,20.9,78.8,16.4,interpolated
2025-09-05 14:00:00+00:00,Egmore_Nungambakkam,17.3,66.0,15.5,interpolated
2025-09-05 15:00:00+00:00,Egmore_Nungambakkam,17.9,71.4,14.0,interpolated
2025-09-05 16:00:00+00:00,Egmore_Nungambakkam,17.3,70.7,14.2,interpolated
2025-09-05 17:00:00+00:00,Egmore_Nungambakkam,19.8,66.5,15.7,interpolated
2025-09-05 18:00:00+00:00,Egmore_Nungambakkam,18.2,70.7,16.9,interpolated
2025-09-05 19:00:00+00:00,Egmore_Nungambakkam,19.9,65.7,13.0,interpolated
2025-09-05 20:00:00+00:00,Egmore_Nungambakkam,17.5,103.1,12.6,interpolated
2025-09-05 21:00:00+00:00,Egmore_Nungambakkam,16.4,72.9,15.0,interpolated
2025-09-05 22:00:00+00:00,Egmore_Nungambakkam,18.9,74.5,13.7,interpolated
2025-09-05 23:00:00+00:00,Egmore_Nungambakkam,16.7,103.6,11.3,interpolated
2025-09-06 00:00:00+00:00,Egmore_Nungambakkam,18.5,55.4,10.7,interpolated
2025-09-06 01:00:00+00:00,Egmore_Nungambakkam,16.3,50.6,10.1,interpolated
2025-09-06 02:00:00+00:00,Egmore_Nungambakkam,18.8,57.0,10.1,interpolated
2025-09-06 03:00:00+00:00,Egmore_Nungambakkam,14.0,53.8,8.8,interpolated
2025-09-06 04:00:00+00:00,Egmore_Nungambakkam,10.3,41.6,8.8,interpolated
2025-09-06 05:00:00+00:00,Egmore_Nungambakkam,11.9,44.4,10.5,interpolated
2025-09-06 06:00:00+00:00,Egmore_Nungambakkam,13.5,50.8,11.4,interpolated
2025-09-06 07:00:00+00:00,Egmore_Nungambakkam,21.0,81.7,11.2,interpolated
2025-09-06 08:00:00+00:00,Egmore_Nungambakkam,20.0,80.2,13.1,interpolated
2025-09-06 09:00:00+00:00,Egmore_Nungambakkam,25.9,91.9,12.9,interpolated
2025-09-06 10:00:00+00:00,Egmore_Nungambakkam,26.5,94.6,17.3,interpolated
2025-09-06 11:00:00+00:00,Egmore_Nungambakkam,32.9,92.9,17.2,interpolated
2025-09-06 12:00:00+00:00,Egmore_Nungambakkam,27.3,82.6,16.0,interpolated
2025-09-06 13:00:00+00:00,Egmore_Nungambakkam,31.7,96.0,14.4,interpolated
2025-09-06 14:00:00+00:00,Egmore_Nungambakkam,34.3,101.6,13.3,interpolated
2025-09-06 15:00:00+00:00,Egmore_Nungambakkam,37.0,100.3,16.7,interpolated
2025-09-06 16:00:00+00:00,Egmore_Nungambakkam,42.1,139.9,16.5,interpolated
2025-09-06 17:00:00+00:00,Egmore_Nungambakkam,42.7,86.7,18.9,interpolated
2025-09-06 18:00:00+00:00,Egmore_Nungambakkam,52.5,110.6,19.4,interpolated
2025-09-06 19:00:00+00:00,Egmore_Nungambakkam,55.4,115.4,17.6,interpolated
2025-09-06 20:00:00+00:00,Egmore_Nungambakkam,54.5,111.4,16.4,interpolated
2025-09-06 21:00:00+00:00,Egmore_Nungambakkam,39.9,95.7,17.2,interpolated
2025-09-06 22:00:00+00:00,Egmore_Nungambakkam,36.1,90.8,16.5,interpolated
2025-09-06 23:00:00+00:00,Egmore_Nungambakkam,33.7,108.6,13.7,interpolated
2025-09-07 00:00:00+00:00,Egmore_Nungambakkam,26.7,84.3,12.3,interpolated
2025-09-07 01:00:00+00:00,Egmore_Nungambakkam,28.2,90.6,11.1,interpolated
2025-09-07 02:00:00+00:00,Egmore_Nungambakkam,23.5,109.6,11.8,interpolated
2025-09-07 03:00:00+00:00,Egmore_Nungambakkam,5.9,20.1,14.7,interpolated
2025-09-07 04:00:00+00:00,Egmore_Nungambakkam,16.1,28.5,13.8,interpolated
2025-09-07 05:00:00+00:00,Egmore_Nungambakkam,23.8,74.9,15.4,interpolated
2025-09-07 06:00:00+00:00,Egmore_Nungambakkam,26.6,72.4,15.2,interpolated
2025-09-07 07:00:00+00:00,Egmore_Nungambakkam,29.3,69.1,17.4,interpolated
2025-09-07 08:00:00+00:00,Egmore_Nungambakkam,28.1,69.8,16.3,interpolated
2025-09-07 09:00:00+00:00,Egmore_Nungambakkam,32.2,80.4,14.4,interpolated
2025-09-07 10:00:00+00:00,Egmore_Nungambakkam,26.6,68.4,15.5,interpolated
2025-09-07 11:00:00+00:00,Egmore_Nungambakkam,19.9,59.5,15.5,interpolated
2025-09-07 12:00:00+00:00,Egmore_Nungambakkam,17.6,66.3,16.1,interpolated
2025-09-07 13:00:00+00:00,Egmore_Nungambakkam,24.6,64.6,15.5,interpolated
2025-09-07 14:00:00+00:00,Egmore_Nungambakkam,18.8,61.6,15.3,interpolated
2025-09-07 15:00:00+00:00,Egmore_Nungambakkam,24.1,59.2,12.6,interpolated
2025-09-07 16:00:00+00:00,Egmore_Nungambakkam,27.0,62.8,15.2,interpolated
2025-09-07 17:00:00+00:00,Egmore_Nungambakkam,27.7,79.4,14.8,interpolated
2025-09-07 18:00:00+00:00,Egmore_Nungambakkam,24.9,136.0,19.0,interpolated
2025-09-07 19:00:00+00:00,Egmore_Nungambakkam,23.8,87.2,20.7,interpolated
2025-09-07 20:00:00+00:00,Egmore_Nungambakkam,28.6,182.2,18.9,interpolated
2025-09-07 21:00:00+00:00,Egmore_Nungambakkam,29.2,182.2,15.2,interpolated
2025-09-07 22:00:00+00:00,Egmore_Nungambakkam,32.9,81.9,14.5,interpolated
2025-09-07 23:00:00+00:00,Egmore_Nungambakkam,34.1,98.5,15.9,interpolated
2025-09-08 00:00:00+00:00,Egmore_Nungambakkam,32.0,95.0,13.7,interpolated
2025-09-08 01:00:00+00:00,Egmore_Nungambakkam,32.6,89.4,11.0,interpolated
2025-09-08 02:00:00+00:00,Egmore_Nungambakkam,28.4,66.6,10.9,interpolated
2025-09-08 03:00:00+00:00,Egmore_Nungambakkam,19.9,44.3,9.9,interpolated
2025-09-08 04:00:00+00:00,Egmore_Nungambakkam,15.4,40.8,10.9,interpolated
2025-09-08 05:00:00+00:00,Egmore_Nungambakkam,13.3,48.0,12.2,interpolated
2025-09-08 06:00:00+00:00,Egmore_Nungambakkam,14.9,44.5,13.3,interpolated
2025-09-08 07:00:00+00:00,Egmore_Nungambakkam,19.1,65.4,13.9,interpolated
2025-09-08 08:00:00+00:00,Egmore_Nungambakkam,27.6,84.5,15.4,interpolated
2025-09-08 09:00:00+00:00,Egmore_Nungambakkam,29.7,112.8,16.3,interpolated
2025-09-08 10:00:00+00:00,Egmore_Nungambakkam,23.4,94.4,14.2,interpolated
2025-09-08 11:00:00+00:00,Egmore_Nungambakkam,14.5,65.5,14.4,interpolated
2025-09-08 12:00:00+00:00,Egmore_Nungambakkam,19.4,73.5,17.4,interpolated
2025-09-08 13:00:00+00:00,Egmore_Nungambakkam,20.0,58.3,15.3,interpolated
2025-09-08 14:00:00+00:00,Egmore_Nungambakkam,29.3,61.6,13.8,interpolated
2025-09-08 15:00:00+00:00,Egmore_Nungambakkam,28.8,85.6,17.7,interpolated
2025-09-08 16:00:00+00:00,Egmore_Nungambakkam,33.4,79.1,13.4,interpolated
2025-09-08 17:00:00+00:00,Egmore_Nungambakkam,21.7,56.5,14.0,interpolated
2025-09-08 18:00:00+00:00,Egmore_Nungambakkam,20.3,67.0,14.6,interpolated
2025-09-08 19:00:00+00:00,Egmore_Nungambakkam,18.3,50.2,14.3,interpolated
2025-09-08 20:00:00+00:00,Egmore_Nungambakkam,13.7,49.9,14.7,interpolated
2025-09-08 21:00:00+00:00,Egmore_Nungambakkam,22.1,53.2,14.5,interpolated
2025-09-08 22:00:00+00:00,Egmore_Nungambakkam,24.3,106.5,15.5,interpolated
2025-09-08 23:00:00+00:00,Egmore_Nungambakkam,21.6,34.9,14.7,interpolated
2025-09-09 00:00:00+00:00,Egmore_Nungambakkam,17.2,64.5,14.3,interpolated
2025-09-09 01:00:00+00:00,Egmore_Nungambakkam,21.7,69.3,12.0,interpolated
2025-09-09 02:00:00+00:00,Egmore_Nungambakkam,22.8,66.2,11.2,interpolated
2025-09-09 03:00:00+00:00,Egmore_Nungambakkam,28.8,81.6,10.3,interpolated
2025-09-09 04:00:00+00:00,Egmore_Nungambakkam,27.6,91.8,12.6,interpolated
2025-09-09 05:00:00+00:00,Egmore_Nungambakkam,41.4,117.5,14.6,interpolated
2025-09-09 06:00:00+00:00,Egmore_Nungambakkam,43.4,121.2,17.2,interpolated
2025-09-09 07:00:00+00:00,Egmore_Nungambakkam,51.3,143.6,18.1,interpolated
2025-09-09 08:00:00+00:00,Egmore_Nungambakkam,56.5,152.6,17.0,interpolated
2025-09-09 09:00:00+00:00,Egmore_Nungambakkam,43.9,155.3,18.2,interpolated
2025-09-09 10:00:00+00:00,Egmore_Nungambakkam,41.5,154.0,18.9,interpolated
2025-09-09 11:00:00+00:00,Egmore_Nungambakkam,39.7,118.9,15.5,interpolated
2025-09-09 12:00:00+00:00,Egmore_Nungambakkam,28.5,103.5,16.6,interpolated
2025-09-09 13:00:00+00:00,Egmore_Nungambakkam,28.3,72.6,17.2,interpolated
2025-09-09 14:00:00+00:00,Egmore_Nungambakkam,25.1,67.2,13.4,interpolated
2025-09-09 15:00:00+00:00,Egmore_Nungambakkam,22.6,63.1,14.6,interpolated
2025-09-09 16:00:00+00:00,Egmore_Nungambakkam,21.4,66.2,13.2,interpolated
2025-09-09 17:00:00+00:00,Egmore_Nungambakkam,20.0,56.1,14.1,interpolated
2025-09-09 18:00:00+00:00,Egmore_Nungambakkam,45.0,101.7,14.7,interpolated
2025-09-09 19:00:00+00:00,Egmore_Nungambakkam,36.2,84.5,17.1,interpolated
2025-09-09 20:00:00+00:00,Egmore_Nungambakkam,34.4,140.3,16.6,interpolated
2025-09-09 21:00:00+00:00,Egmore_Nungambakkam,53.1,110.2,15.8,interpolated
2025-09-09 22:00:00+00:00,Egmore_Nungambakkam,46.7,91.0,14.4,interpolated
2025-09-09 23:00:00+00:00,Egmore_Nungambakkam,41.3,111.1,12.1,interpolated
2025-09-10 00:00:00+00:00,Egmore_Nungambakkam,31.0,95.6,10.0,interpolated
2025-09-10 01:00:00+00:00,Egmore_Nungambakkam,19.1,76.5,11.0,interpolated
2025-09-10 02:00:00+00:00,Egmore_Nungambakkam,21.0,66.0,9.4,interpolated
2025-09-10 03:00:00+00:00,Egmore_Nungambakkam,18.1,47.8,8.5,interpolated
2025-09-10 04:00:00+00:00,Egmore_Nungambakkam,18.6,53.1,10.0,interpolated
2025-09-10 05:00:00+00:00,Egmore_Nungambakkam,20.0,77.0,11.4,interpolated
2025-09-10 06:00:00+00:00,Egmore_Nungambakkam,23.9,138.2,11.4,interpolated
2025-09-10 07:00:00+00:00,Egmore_Nungambakkam,27.3,121.2,12.6,interpolated
2025-09-10 08:00:00+00:00,Egmore_Nungambakkam,26.1,105.5,11.8,interpolated
2025-09-10 09:00:00+00:00,Egmore_Nungambakkam,20.6,116.3,17.3,interpolated
2025-09-10 10:00:00+00:00,Egmore_Nungambakkam,22.3,154.3,17.1,interpolated
2025-09-10 11:00:00+00:00,Egmore_Nungambakkam,22.4,128.3,13.3,interpolated
2025-09-10 12:00:00+00:00,Egmore_Nungambakkam,25.5,141.3,16.8,interpolated
2025-09-10 13:00:00+00:00,Egmore_Nungambakkam,31.8,144.1,13.4,interpolated
2025-09-10 14:00:00+00:00,Egmore_Nungambakkam,28.6,125.4,13.9,interpolated
2025-09-10 15:00:00+00:00,Egmore_Nungambakkam,22.6,110.8,16.5,interpolated
2025-09-10 16:00:00+00:00,Egmore_Nungambakkam,28.0,239.0,22.5,interpolated
2025-09-10 17:00:00+00:00,Egmore_Nungambakkam,12.4,76.8,25.9,interpolated
2025-09-10 18:00:00+00:00,Egmore_Nungambakkam,25.7,56.0,24.3,interpolated
2025-09-10 19:00:00+00:00,Egmore_Nungambakkam,33.7,91.9,14.4,interpolated
2025-09-10 20:00:00+00:00,Egmore_Nungambakkam,31.2,95.1,14.0,interpolated
2025-09-10 21:00:00+00:00,Egmore_Nungambakkam,34.8,143.8,15.8,interpolated
2025-09-10 22:00:00+00:00,Egmore_Nungambakkam,18.4,75.1,17.8,interpolated
2025-09-10 23:00:00+00:00,Egmore_Nungambakkam,18.3,115.9,12.9,interpolated
2025-09-11 00:00:00+00:00,Egmore_Nungambakkam,17.2,96.1,14.9,interpolated
2025-09-11 01:00:00+00:00,Egmore_Nungambakkam,14.8,101.9,14.3,interpolated
2025-09-11 02:00:00+00:00,Egmore_Nungambakkam,20.8,93.8,12.7,interpolated
2025-09-11 03:00:00+00:00,Egmore_Nungambakkam,27.9,141.8,16.1,interpolated
2025-09-11 04:00:00+00:00,Egmore_Nungambakkam,19.5,96.1,16.4,interpolated
2025-09-11 05:00:00+00:00,Egmore_Nungambakkam,19.6,50.5,14.7,interpolated
2025-09-11 06:00:00+00:00,Egmore_Nungambakkam,38.1,85.6,16.0,interpolated
2025-09-11 07:00:00+00:00,Egmore_Nungambakkam,46.4,175.9,16.7,interpolated
2025-09-11 08:00:00+00:00,Egmore_Nungambakkam,37.8,155.1,21.4,interpolated
2025-09-11 09:00:00+00:00,Egmore_Nungambakkam,23.9,117.4,23.1,interpolated
2025-09-11 10:00:00+00:00,Egmore_Nungambakkam,23.9,117.4,23.1,missing
2025-09-11 11:00:00+00:00,Egmore_Nungambakkam,211.7,300.3,23.1,interpolated
2025-09-11 12:00:00+00:00,Egmore_Nungambakkam,2.6,50.8,16.1,interpolated
2025-09-11 13:00:00+00:00,Egmore_Nungambakkam,19.8,102.3,19.1,interpolated
2025-09-11 14:00:00+00:00,Egmore_Nungambakkam,15.4,83.2,19.4,interpolated
2025-09-11 15:00:00+00:00,Egmore_Nungambakkam,15.6,86.7,18.8,interpolated
2025-09-11 16:00:00+00:00,Egmore_Nungambakkam,16.6,104.6,22.1,interpolated
2025-09-11 17:00:00+00:00,Egmore_Nungambakkam,15.2,85.4,23.9,interpolated
2025-09-11 18:00:00+00:00,Egmore_Nungambakkam,18.5,91.9,24.1,interpolated
2025-09-11 19:00:00+00:00,Egmore_Nungambakkam,25.9,99.8,22.3,interpolated
2025-09-11 20:00:00+00:00,Egmore_Nungambakkam,28.9,87.8,21.3,interpolated
2025-09-11 21:00:00+00:00,Egmore_Nungambakkam,24.3,89.7,17.4,interpolated
2025-09-11 22:00:00+00:00,Egmore_Nungambakkam,22.9,104.9,15.5,interpolated
2025-09-11 23:00:00+00:00,Egmore_Nungambakkam,26.6,82.4,16.2,interpolated
2025-09-12 00:00:00+00:00,Egmore_Nungambakkam,30.4,91.6,14.8,interpolated
2025-09-12 01:00:00+00:00,Egmore_Nungambakkam,31.2,159.1,14.5,interpolated
2025-09-12 02:00:00+00:00,Egmore_Nungambakkam,32.4,116.8,14.7,interpolated
2025-09-12 03:00:00+00:00,Egmore_Nungambakkam,30.4,97.3,11.6,interpolated
2025-09-12 04:00:00+00:00,Egmore_Nungambakkam,24.3,67.5,10.4,interpolated
2025-09-12 05:00:00+00:00,Egmore_Nungambakkam,21.2,71.9,12.3,interpolated
2025-09-12 06:00:00+00:00,Egmore_Nungambakkam,20.5,82.9,14.9,interpolated
2025-09-12 07:00:00+00:00,Egmore_Nungambakkam,39.8,153.3,17.3,interpolated
2025-09-12 08:00:00+00:00,Egmore_Nungambakkam,46.9,164.2,16.6,interpolated
2025-09-12 09:00:00+00:00,Egmore_Nungambakkam,39.8,155.9,15.9,interpolated
2025-09-12 10:00:00+00:00,Egmore_Nungambakkam,39.7,156.1,15.2,interpolated
2025-09-12 11:00:00+00:00,Egmore_Nungambakkam,24.6,111.6,17.3,interpolated
2025-09-12 12:00:00+00:00,Egmore_Nungambakkam,25.8,87.9,18.1,interpolated
2025-09-12 13:00:00+00:00,Egmore_Nungambakkam,28.3,77.7,14.6,interpolated
2025-09-12 14:00:00+00:00,Egmore_Nungambakkam,28.3,65.5,12.8,interpolated
2025-09-12 15:00:00+00:00,Egmore_Nungambakkam,26.3,66.8,16.6,interpolated
2025-09-12 16:00:00+00:00,Egmore_Nungambakkam,30.6,85.3,16.1,interpolated
2025-09-12 17:00:00+00:00,Egmore_Nungambakkam,23.6,75.3,17.5,interpolated
2025-09-12 18:00:00+00:00,Egmore_Nungambakkam,25.8,78.3,16.6,interpolated
2025-09-12 19:00:00+00:00,Egmore_Nungambakkam,30.6,84.9,16.0,interpolated
2025-09-12 20:00:00+00:00,Egmore_Nungambakkam,30.7,82.5,16.7,interpolated
2025-09-12 21:00:00+00:00,Egmore_Nungambakkam,35.5,85.7,14.0,interpolated
2025-09-12 22:00:00+00:00,Egmore_Nungambakkam,35.2,95.5,15.2,interpolated
2025-09-12 23:00:00+00:00,Egmore_Nungambakkam,30.7,106.3,13.8,interpolated
2025-09-13 00:00:00+00:00,Egmore_Nungambakkam,26.7,96.4,10.8,interpolated
2025-09-13 01:00:00+00:00,Egmore_Nungambakkam,27.6,113.8,12.6,interpolated
