Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),BP (mmHg)
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T02:45:00.000000+0000,76,126,3.4,15.7,11.1,11.3,1.4,92,0.5,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T03:00:00.000000+0000,76,126,2.3,19.1,12.1,10.7,0.8,93,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T03:15:00.000000+0000,76,126,3.8,20.6,14,11.4,,93,0.7,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T03:30:00.000000+0000,76,126,3.7,19.9,13.6,13,1.2,93,0.9,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T03:45:00.000000+0000,85,152,5.3,17.7,13.7,13.6,2.3,93,0.9,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T04:00:00.000000+0000,85,152,2.2,20.3,12.6,14.3,0.6,93,0.9,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T04:15:00.000000+0000,85,152,2.5,18.1,11.7,15.1,,94,1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T04:30:00.000000+0000,85,152,1.7,18.8,11.4,15.1,0.7,95,0.6,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T04:45:00.000000+0000,82,153,3,18.3,12.1,15.2,,96,1.1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T05:00:00.000000+0000,82,153,2.1,18.3,11.4,15.6,,96,1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T05:15:00.000000+0000,82,153,3.5,16.5,11.7,16,0.6,96,1.2,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T05:30:00.000000+0000,82,153,4.1,18.3,13.1,15.7,1.6,96,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T05:45:00.000000+0000,82,147,6.9,33,23.1,8.4,1.3,96,0.6,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T06:00:00.000000+0000,82,147,9.3,32,24.6,7.5,4.8,97,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T06:15:00.000000+0000,82,147,10.5,32.2,25.7,6.9,5.9,97,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T06:30:00.000000+0000,82,147,8.7,37.4,26.9,6.1,5.5,97,0.6,0,55,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T06:45:00.000000+0000,84,144,7.8,33.7,24.2,8.6,1.9,97,0.8,0,63,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T07:00:00.000000+0000,84,144,8.1,30.2,22.7,8.8,5.4,97,0.7,0,78,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T07:15:00.000000+0000,84,144,5.8,27.1,19.2,11.5,4.4,97,0.8,0,98,718
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T07:30:00.000000+0000,84,144,5.4,24.3,17.3,11.2,2.3,96,1,0,121,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T07:45:00.000000+0000,87,154,6.3,21,16.3,10.3,3.3,96,1.2,0,139,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T08:00:00.000000+0000,87,154,3.4,18.9,12.8,10.9,1.7,95,1.3,0,179,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T08:15:00.000000+0000,87,154,4.3,17.1,12.6,12.6,1.7,94,1.4,0,212,741
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T08:30:00.000000+0000,87,154,6.2,16.5,13.9,11.6,3.3,92,1.3,0,241,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T08:45:00.000000+0000,86,156,3.9,18.6,13.1,11.2,3.2,90,1.2,0,268,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T09:00:00.000000+0000,86,156,3.7,15.7,11.3,11.4,3.7,87,1,0,293,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T09:15:00.000000+0000,86,156,3.7,18,12.6,10.5,4.8,85,1.1,0,332,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T09:30:00.000000+0000,86,156,3.4,16.1,11.4,11.6,4.9,82,1.4,0,365,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T09:45:00.000000+0000,81,155,3,13.9,9.9,12.5,6.8,82,1.4,0,373,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T10:00:00.000000+0000,81,155,2,11.1,7.5,13.5,6.2,78,1.3,0,378,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T10:15:00.000000+0000,81,155,1.5,9.3,6.2,13.8,5.6,77,1.6,0,400,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T10:30:00.000000+0000,81,155,2.6,9.7,7.3,13.5,4.5,75,1.4,0,326,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T10:45:00.000000+0000,76,143,2.2,8.2,6.1,15.2,,75,1.4,0,285,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T11:00:00.000000+0000,76,143,2.5,9.5,7.1,13.8,,75,0.9,0,262,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T11:15:00.000000+0000,76,143,2.8,9.2,7.2,15.9,10.7,73,1.9,0,440,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T11:30:00.000000+0000,76,143,2.7,10.5,7.8,17.8,7.7,71,1.8,0,375,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T11:45:00.000000+0000,64,138,,,,,5.4,70,1.9,0,286,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T12:00:00.000000+0000,64,138,,,,,6.4,70,2.5,0,438,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T12:15:00.000000+0000,64,138,2.3,10.5,7.5,20.1,6.2,70,2.4,0,289,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T12:30:00.000000+0000,64,138,2.9,8.4,6.8,21.2,5.6,71,2.6,0,424,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T12:45:00.000000+0000,54,100,4.3,7.7,7.7,19.6,5,70,3,0,420,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T13:00:00.000000+0000,54,100,2.9,8.2,6.7,19.7,5.3,70,3.2,0,487,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T13:15:00.000000+0000,54,100,3.4,9,7.6,19.8,6.1,68,2.8,0,496,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T13:30:00.000000+0000,54,100,4,8.7,7.9,19.6,6.5,68,3.2,0,464,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T13:45:00.000000+0000,47,101,3.2,10.2,8.1,19,5.2,68,2.9,0,400,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T14:00:00.000000+0000,47,101,2.8,8.7,6.9,19.3,7.1,68,2.9,0,320,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T14:15:00.000000+0000,47,101,2.9,10.1,7.7,19.9,7.5,68,2.7,0,378,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T14:30:00.000000+0000,47,101,2.3,8.5,6.4,20.3,5.8,68,3,0,327,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T14:45:00.000000+0000,69,111,3.2,8.8,7.3,20.5,5.1,68,3.1,0,353,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T15:00:00.000000+0000,69,111,3,5.7,5.5,21.7,3.4,68,3.1,0,344,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T15:15:00.000000+0000,69,111,2.6,6.6,5.6,21,2.2,67,2.5,0,318,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T15:30:00.000000+0000,69,111,4,7.2,7.1,21.2,3.3,65,2.6,0,301,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T15:45:00.000000+0000,61,90,3.2,8.8,7.3,20.2,4.3,65,2.3,0,276,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T16:00:00.000000+0000,61,90,1.3,7.9,5.2,17.8,5.4,65,2.8,0,248,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T16:15:00.000000+0000,61,90,1.9,7.1,5.3,17.5,5.5,66,3,0,213,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T16:30:00.000000+0000,61,90,3.1,6.4,5.9,17.1,5.5,67,3,0,173,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T16:45:00.000000+0000,58,87,2.5,6.4,5.5,17,4.5,68,2.7,0,142,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T17:00:00.000000+0000,58,87,2.6,8.8,6.8,15.7,5.8,69,2.5,0,106,751
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T17:15:00.000000+0000,58,87,2.6,6.3,5.5,16,4.3,70,3,0,80,737
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T17:30:00.000000+0000,58,87,2.3,7.3,5.7,15.7,2.6,72,2.6,0,68,727
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T17:45:00.000000+0000,60,127,3.4,8.6,7.3,14.6,3.2,72,2.3,0,58,722
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T18:00:00.000000+0000,60,127,2.9,8.3,6.8,14.9,3.6,72,2.1,0,53,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T18:15:00.000000+0000,60,127,2,10.7,7.3,14,1.7,72,1.9,0,52,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T18:30:00.000000+0000,60,127,2.5,11.6,8.2,13.4,2.9,73,2,0,52,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T18:45:00.000000+0000,58,98,2.1,14.2,9.2,12.4,3.4,73,1.7,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T19:00:00.000000+0000,58,98,2.9,15.5,10.6,10.8,2,73,1.4,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T19:15:00.000000+0000,58,98,2.3,19.4,12.2,9.3,2.9,73,1.3,0,52,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T19:30:00.000000+0000,58,98,3.7,16.9,12,11.1,4.4,73,1.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T19:45:00.000000+0000,55,101,2.4,17,11,13.3,4.4,74,1.4,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T20:00:00.000000+0000,55,101,2.4,19.1,12.2,12.5,1.4,75,1.1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T20:15:00.000000+0000,55,101,3.3,24.5,15.7,10.9,1.2,76,1.1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T20:30:00.000000+0000,55,101,2.9,25.5,15.9,11.6,1.4,76,1.1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T20:45:00.000000+0000,59,116,3.2,26.2,16.5,11.5,1.1,76,1.2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T21:00:00.000000+0000,59,116,2.6,29.6,17.9,10.7,0.5,76,1.1,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T21:15:00.000000+0000,59,116,2.7,31.2,18.8,10.2,,76,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T21:30:00.000000+0000,59,116,3.1,33.6,20.4,9.8,,78,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T21:45:00.000000+0000,63,127,3.1,36.5,21.9,9.2,,78,0.5,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T22:00:00.000000+0000,63,127,2.5,37.3,21.8,9,2.9,79,0.7,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T22:15:00.000000+0000,63,127,3.4,33.7,20.7,10.3,3.1,79,0.3,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T22:30:00.000000+0000,63,127,3.6,31.3,19.5,11.5,3.9,80,0.3,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T22:45:00.000000+0000,65,135,3.2,33,20.2,11.2,3.5,80,0.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T23:00:00.000000+0000,65,135,3.5,34.1,21,10.1,2.3,80,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T23:15:00.000000+0000,65,135,2.4,35.2,20.6,10,3.4,80,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T23:30:00.000000+0000,65,135,3.2,33.3,20.3,10.8,4.5,80,0.4,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-15T23:45:00.000000+0000,69,152,4.7,37.5,23.8,9.6,6.1,81,0.5,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T00:00:00.000000+0000,69,152,1.7,40.4,22.8,5.9,6.1,82,0.7,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T00:15:00.000000+0000,69,152,3.2,40.3,24.1,4.5,8.1,83,0.7,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T00:30:00.000000+0000,69,152,3,39.6,23.5,4.4,6.4,83,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T00:45:00.000000+0000,76,156,2.3,36.2,21.1,5,7.1,85,0.5,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T01:00:00.000000+0000,76,156,2.7,33.2,19.9,5,6.6,85,0.6,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T01:15:00.000000+0000,76,156,2.3,26.5,16,7.5,5.4,86,0.8,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T01:30:00.000000+0000,76,156,3.1,22.1,14.2,9.1,6.1,86,0.5,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T01:45:00.000000+0000,63,,2.4,21,13.1,9.4,5.1,87,0.4,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T02:00:00.000000+0000,63,,1.9,19.9,12.1,8.7,3.5,88,0.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T02:15:00.000000+0000,63,,,18.2,9,10.2,1.3,88,0.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T02:30:00.000000+0000,63,,3,18.2,12.1,9.1,0.1,88,0.5,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T02:45:00.000000+0000,58,110,2.9,20.1,13,8.3,0.9,89,0.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T03:00:00.000000+0000,58,110,2,20.7,12.6,7.9,2.1,89,0.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T03:15:00.000000+0000,58,110,3.1,20.5,13.5,7.4,2,89,0.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T03:30:00.000000+0000,58,110,2.3,21.9,13.6,7.1,0.9,89,0.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T03:45:00.000000+0000,54,109,2.2,19.5,12.1,9.3,1.3,87,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T04:00:00.000000+0000,54,109,2.1,12.6,8.4,12.9,3.3,82,1.3,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T04:15:00.000000+0000,,,,,,,,,,0,,
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T04:30:00.000000+0000,54,109,3.7,8.4,7.5,16.4,4.2,79,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T04:45:00.000000+0000,36,67,5.6,25.3,18,8.5,4.4,80,0.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T05:00:00.000000+0000,36,67,14.2,42,33.9,,4,81,0.4,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T05:15:00.000000+0000,36,67,27.6,50,49.1,,2.2,82,0.4,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T05:30:00.000000+0000,36,67,40.4,42.3,55.4,,2.5,86,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T05:45:00.000000+0000,54,136,43.6,35.2,54.2,,2.8,90,0.6,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T06:00:00.000000+0000,54,136,41.3,33.9,51.6,,4.5,92,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T06:15:00.000000+0000,54,136,34,33.9,45.7,,4,92,0.5,0,52,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T06:30:00.000000+0000,54,136,33.1,32.8,44.3,,4.3,93,0.7,0,55,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T06:45:00.000000+0000,86,166,23,31.4,35.4,1.9,3.9,94,0.8,0,64,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T07:00:00.000000+0000,86,166,22.8,29.3,34.1,1.9,4.3,94,0.8,0,82,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T07:15:00.000000+0000,86,166,14.8,33.7,30,5.5,4,93,0.7,0,106,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T07:30:00.000000+0000,86,166,12.7,30.2,26.4,8.4,4.2,91,0.9,0,131,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T07:45:00.000000+0000,83,147,9,28.9,22.7,11.3,4.2,90,1,0,162,722
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T08:00:00.000000+0000,83,147,8.3,27.3,21.3,11.5,5.8,88,0.7,0,197,751
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T08:15:00.000000+0000,83,147,7.6,26.5,20.3,10.6,7.2,85,1,0,229,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T08:30:00.000000+0000,83,147,5.7,25.4,18.1,10.1,7.5,83,1,0,262,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T08:45:00.000000+0000,73,133,4.8,22.6,15.9,10.6,9.6,80,1.1,0,288,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T09:00:00.000000+0000,73,133,2.3,18.8,11.8,11.6,9,78,1.3,0,324,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T09:15:00.000000+0000,73,133,3.4,18.9,12.8,10.9,8.2,76,1.1,0,352,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T09:30:00.000000+0000,73,133,3.9,17.4,12.5,11.1,7.9,73,1,0,379,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T09:45:00.000000+0000,61,120,4.8,15.5,12.1,11.1,7.2,71,1.4,0,416,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T10:00:00.000000+0000,61,120,2.7,17.7,11.6,10.8,7.1,70,1.4,0,394,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T10:15:00.000000+0000,61,120,3.1,16.9,11.5,10.7,6.9,70,1.4,0,448,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T10:30:00.000000+0000,61,120,2.9,16,10.9,11,7,68,1.9,0,499,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T10:45:00.000000+0000,53,114,3.3,13.4,9.9,11.3,,64,2.2,0,515,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T11:00:00.000000+0000,53,114,2.6,11.5,8.3,12.3,,63,2.2,0,534,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T11:15:00.000000+0000,53,114,3.3,9.2,7.6,14,6.4,62,1.7,0,544,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T11:30:00.000000+0000,53,114,3.6,8.9,7.7,14,5.1,62,2.4,0,556,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T11:45:00.000000+0000,28,42,,,,,4.3,62,2.7,0,567,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T12:00:00.000000+0000,28,42,,,,,5.1,60,2.2,0,573,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T12:15:00.000000+0000,28,42,0.1,10,5.4,16.4,4.1,60,2.7,0,568,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T12:30:00.000000+0000,28,42,3.6,7.9,7.2,17.6,1.9,60,2.7,0,568,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T12:45:00.000000+0000,24,50,4,8,7.5,17.2,3.8,57,2.6,0,570,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T13:00:00.000000+0000,24,50,4.3,8.1,7.8,16.6,3.5,55,2.3,0,560,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T13:15:00.000000+0000,24,50,3.3,8.9,7.4,16.6,3.4,54,2.8,0,552,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T13:30:00.000000+0000,24,50,3.3,7.4,6.6,17.3,3.1,52,2.8,0,538,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T13:45:00.000000+0000,14,48,2.7,8.1,6.5,16.8,2.9,52,2.4,0,524,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T14:00:00.000000+0000,14,48,3.7,7.8,7.2,17,4,53,3,0,502,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T14:15:00.000000+0000,14,48,2.6,7.8,6.3,18,3.1,55,3.2,0,481,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T14:30:00.000000+0000,14,48,3.7,8,7.3,17.8,5.2,54,3.6,0,455,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T14:45:00.000000+0000,22,29,2.9,8.8,7,17.8,4.5,56,2.9,0,430,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T15:00:00.000000+0000,22,29,2.9,8.2,6.7,17.5,3.9,57,3.1,0,400,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T15:15:00.000000+0000,22,29,3.1,6.6,6,18.7,3.5,58,2.8,0,368,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T15:30:00.000000+0000,22,29,3.1,7.3,6.4,18.8,2.8,59,3,0,337,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T15:45:00.000000+0000,18,37,3.4,8.3,7.1,18.1,4.1,61,2.8,0,300,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-16T16:00:00.000000+0000,18,37,3.7,6.7,6.6,18.1,4.1,63,3.1,0,253,757
