Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T11:45:00.000000+0000,13.67,22.78,1.92,7.13,9.05,30.11,1.23,1.24,0.06,1.01,1.5,0.8,0.8,59.12,1.76,67.92,184.05,752.25,-0.47
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T12:00:00.000000+0000,13.67,22.78,1.92,7.19,9.11,30.49,1.7,1.28,3.13,1.01,1.5,0.8,0.8,59.77,1.7,61.64,133.18,752.03,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T12:15:00.000000+0000,13.67,22.78,1.93,7.23,9.15,30.85,2.24,1.25,0.68,1.01,1.5,0.8,0.8,58.1,1.31,109.67,174.47,752.03,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T12:30:00.000000+0000,40.24,67.07,1.89,7.3,9.19,31.27,2.46,1.25,6.12,1,1.5,0.8,0.8,56.28,1.58,63.39,141.81,751.95,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T12:45:00.000000+0000,197.63,329.38,1.9,7.28,9.18,31.71,1.69,1.19,10.3,0.99,1.5,0.8,0.8,55.89,1.7,51.94,343.72,751.8,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T13:00:00.000000+0000,197.63,329.38,1.88,7.31,9.19,32.12,1.7,1.27,9.11,1,1.5,0.8,0.8,53.61,1.54,58.15,488.97,751.58,-0.49
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T13:15:00.000000+0000,197.63,329.38,1.87,7.31,9.18,32.68,1,1.25,10.76,1.01,1.5,0.8,0.8,62.58,1.89,23.7,332.2,751.28,-0.47
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T13:30:00.000000+0000,171.05,285.08,1.93,7.27,9.21,33.59,2,1.2,7.99,1,1.51,0.8,0.8,66.45,1.67,23.06,539.65,751.2,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T13:45:00.000000+0000,13.62,22.7,1.98,7.34,9.33,34.25,1.56,1.22,9.46,1,1.5,0.81,0.81,66.48,1.81,22.95,178.06,751.05,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T14:00:00.000000+0000,13.62,22.7,1.84,6.62,8.49,34.33,1.49,1.2,12.7,0.99,1.51,0.8,0.8,67.63,1.82,21.37,387.18,750.9,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T14:15:00.000000+0000,13.62,22.7,1.95,7.17,9.12,35.02,3.41,1.25,7.7,0.99,1.5,0.79,0.79,67.79,2.07,22.79,539.6,750.75,-0.46
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T14:30:00.000000+0000,13.62,22.7,2.1,7.59,9.69,36.11,6.59,1.18,8.1,1,1.5,0.8,0.8,67.85,1.12,357.02,254.25,750.68,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T14:45:00.000000+0000,13.62,22.7,2.18,7.76,9.93,36.51,4.78,1.24,5.07,1,1.5,0.8,0.8,72.98,1.88,20.12,42.31,750.38,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T15:00:00.000000+0000,13.62,22.7,2.24,7.64,9.88,36.59,5.73,1.24,1.95,1,1.5,0.8,0.8,72.47,1.77,22.24,109.77,750.3,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T15:15:00.000000+0000,13.62,22.7,2.24,7.55,9.79,36.61,4.95,1.21,5.41,1,1.5,0.8,0.8,68.93,1.59,24.22,328.5,750.22,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T15:30:00.000000+0000,13.62,22.7,2.21,7.56,9.78,36.73,4.85,1.3,5.11,1.01,1.5,0.8,0.81,68.89,1.81,25.14,152.24,750.15,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T15:45:00.000000+0000,13.62,22.7,2.24,7.47,9.72,36.85,5.94,1.29,5.14,1,1.5,0.8,0.8,71.67,1.7,31.68,82.83,750.08,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T16:00:00.000000+0000,13.62,22.7,2.27,7.42,9.69,36.59,6.68,1.23,6.63,1,1.51,0.8,0.8,74.1,1.91,28.79,53.12,749.92,-0.47
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T16:15:00.000000+0000,13.62,22.7,2.27,7.5,9.77,36.3,6.77,1.26,5.45,1,1.51,0.8,0.79,73.07,1.74,31.12,76.1,750.15,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T16:30:00.000000+0000,13.62,22.7,2.32,7.46,9.79,36.14,7.47,1.17,5.1,1.01,1.5,0.8,0.8,71.82,1.75,39.86,26.99,750.22,-0.48
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T16:45:00.000000+0000,13.62,22.7,2.34,7.42,9.76,35.94,6.26,1.34,4.59,0.99,1.5,0.8,0.8,72.83,1.53,51.79,0.43,750.38,-0.49
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T17:00:00.000000+0000,13.62,22.7,2.35,7.61,9.96,35.78,2.51,1.21,2.47,1.01,1.5,0.8,0.8,73.11,0.76,150.3,,750.97,-0.49
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T17:15:00.000000+0000,13.62,22.7,2.21,8.08,10.29,35.8,3.88,1.25,6.21,1,1.5,0.8,0.79,74.85,1.65,212.86,,751.8,-0.47
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T17:30:00.000000+0000,13.62,22.7,1.9,8.2,10.1,34.55,2.19,1.26,8.92,1,1.5,0.81,0.81,85.5,2.41,210.28,0.08,752.25,-0.42
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T17:45:00.000000+0000,13.62,22.7,1.76,7.76,9.52,32.57,0.01,1.28,15.36,1,1.5,0.79,0.8,99.23,1.87,229.32,1.52,753.15,-0.46
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T18:00:00.000000+0000,13.62,22.7,1.59,6.85,8.47,29.87,,1.22,14.09,1.01,1.5,0.8,0.79,99.26,1.2,237.73,1.95,753,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T18:15:00.000000+0000,13.62,22.7,1.66,7.2,8.86,29.32,,1.25,9.81,1,1.51,0.81,0.8,99.26,0.9,241.08,2.52,752.7,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T18:30:00.000000+0000,13.62,22.7,1.74,7.44,,27.98,,1.2,5.89,1,1.5,0.8,,,1.41,144.45,,752.55,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T18:45:00.000000+0000,13.62,22.7,1.97,7.78,9.75,27.23,,1.29,3.71,0.99,1.5,0.81,0.8,99.26,1.42,139.12,1.65,752.32,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T19:00:00.000000+0000,13.62,22.7,2.39,8.29,10.68,27.4,,1.28,1.41,1,1.5,0.81,0.8,99.26,1.39,116.74,1.95,752.4,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T19:15:00.000000+0000,13.62,22.7,2.76,8.57,11.34,28.13,0.7,1.2,5.55,1,1.51,0.8,0.79,99.26,1.33,82.3,1.88,752.7,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T19:30:00.000000+0000,13.62,22.7,2.97,8.73,11.71,28.24,1.51,1.19,8.18,0.99,1.5,0.8,0.81,99.26,1.53,43.94,1.8,752.92,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T19:45:00.000000+0000,13.62,22.7,3.04,8.52,11.57,27.8,1.18,1.27,5.59,1.01,1.5,0.79,0.81,99.25,1.46,59.9,2.11,753.08,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T20:00:00.000000+0000,13.62,22.7,3.02,8.41,11.43,27.5,1.27,1.25,9.05,1,1.5,0.8,0.8,99.25,1.4,72.42,2.63,753.22,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T20:15:00.000000+0000,13.62,22.7,2.95,8.18,11.13,27.21,1,1.2,6.5,0.99,1.51,0.8,0.8,99.25,1.53,47.61,3.01,753.22,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T20:30:00.000000+0000,13.62,22.7,2.87,8.08,10.95,26.88,1.18,1.32,2.65,0.99,1.5,0.79,0.8,99.25,1.51,49.93,3.49,753.3,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T20:45:00.000000+0000,13.62,22.7,2.79,7.88,10.66,26.27,0.98,1.21,0.94,1,1.5,0.81,0.8,99.25,1.51,49.93,3.84,753.45,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-06-04T21:00:00.000000+0000,13.62,22.7,2.67,7.74,10.41,25.7,1.24,1.27,1.55,1,1.5,0.8,0.8,99.25,1.5,49.48,3.69,753.6,-0.5
