Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T00:15:00.000000+0000,42.0,76.6,5.37,,,11.59,28.93,0.34,1.82,,,,,,,26.56,,1.21,90.13,,0.0,0.0,1014.51,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T00:30:00.000000+0000,42.0,76.6,5.27,,,12.28,28.29,0.26,1.51,,,,,,,26.53,,1.11,97.68,,0.0,0.0,1014.51,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T00:45:00.000000+0000,37.6,68.68,5.28,,,12.58,28.84,0.33,2.3,,,,,,,26.51,,0.93,95.66,,0.0,0.0,1014.36,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T01:00:00.000000+0000,36.0,65.8,5.53,,,10.37,28.27,0.31,2.52,,,,,,,26.49,,0.83,113.87,,0.0,0.0,1014.13,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T01:15:00.000000+0000,36.0,65.8,5.77,,0.68,9.29,28.54,0.3,2.35,,,,,,,26.43,,0.81,103.92,,0.0,0.0,1013.88,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T01:30:00.000000+0000,36.0,65.8,5.58,,,10.01,28.07,0.25,2.26,,,,,,,26.37,,0.85,106.04,,0.0,0.0,1013.64,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T01:45:00.000000+0000,31.6,57.76,5.49,,,11.29,28.16,0.27,2.42,,,,,,,26.37,,0.9,90.86,,0.0,0.0,1013.47,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T02:00:00.000000+0000,30.0,55.0,5.54,,,10.89,28.71,0.38,2.28,,,,,,,26.34,,0.76,115.42,,0.0,0.0,1013.25,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T02:15:00.000000+0000,30.0,55.0,5.32,,,11.57,28.69,0.3,2.34,,,,,,,26.32,,0.84,111.66,,0.0,0.0,1013.1,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T02:30:00.000000+0000,30.0,55.0,5.45,,,10.97,28.44,0.21,2.03,,,,,,,26.34,,0.81,105.88,,0.0,0.0,1012.98,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T02:45:00.000000+0000,30.74,56.32,5.6,,,11.57,28.23,0.32,2.13,,,,,,,26.43,,0.93,107.16,,0.0,0.0,1012.86,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T03:00:00.000000+0000,31.0,56.8,5.97,,,10.17,28.94,0.28,2.13,,,,,,,26.34,,0.91,113.08,,0.0,0.0,1012.76,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T03:15:00.000000+0000,31.0,56.8,6.1,,0.84,10.23,27.89,0.21,1.9,,,,,,,26.27,,0.81,120.02,,0.0,0.0,1012.75,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T03:30:00.000000+0000,31.0,56.8,5.89,,0.76,9.98,28.47,0.35,2.09,,,,,,,26.32,,0.82,114.05,,0.0,0.0,1012.78,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T03:45:00.000000+0000,28.07,51.52,5.88,,0.97,9.58,28.44,0.32,1.57,,,,,,,26.36,,0.92,110.75,,0.0,0.0,1012.88,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T04:00:00.000000+0000,27.0,49.6,5.88,,1.14,9.75,28.63,0.27,2.42,,,,,,,26.44,,1.01,111.63,,0.0,0.0,1012.87,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T04:15:00.000000+0000,27.0,49.6,5.68,,0.58,9.86,28.29,0.3,2.08,,,,,,,26.43,,1.23,100.53,,0.0,0.0,1012.9,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T04:30:00.000000+0000,27.0,49.6,5.58,,0.31,9.88,28.54,0.28,2.27,,,,,,,26.49,,0.69,117.07,,0.0,0.0,1012.99,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T04:45:00.000000+0000,27.73,50.92,5.41,,,10.85,28.04,0.29,1.83,,,,,,,26.53,,0.79,110.12,,0.0,0.0,1013.06,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T05:00:00.000000+0000,28.0,51.4,5.27,,,11.39,28.65,0.26,1.73,,,,,,,26.57,,0.7,110.01,,0.0,0.0,1013.09,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T05:15:00.000000+0000,28.0,51.4,5.32,,,11.91,28.25,0.29,1.98,,,,,,,26.61,,0.61,107.27,,0.0,0.0,1013.22,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T05:30:00.000000+0000,28.0,51.4,5.48,,,10.7,28.06,0.36,2.43,,,,,,,26.63,,0.53,183.35,,0.0,0.0,1013.34,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T05:45:00.000000+0000,31.67,58.0,5.55,,,11.37,28.11,0.28,1.89,,,,,,,25.73,,0.55,229.77,,0.0,0.0,1013.42,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T06:00:00.000000+0000,33.0,60.4,5.52,,,11.52,28.35,0.28,2.02,,,,,,,25.18,,0.68,233.29,,0.0,0.0,1013.55,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T06:15:00.000000+0000,33.0,60.4,5.49,,,10.63,28.13,0.37,2.21,,,,,,,24.8,,0.75,284.32,,0.0,0.0,1013.71,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T06:30:00.000000+0000,33.0,60.4,5.31,,,11.28,28.04,0.32,1.66,,,,,,,24.41,,0.89,294.43,,0.0,1.74,1013.87,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T06:45:00.000000+0000,41.07,74.92,5.48,,,10.1,28.66,0.29,1.88,,,,,,,24.34,,0.85,289.58,,0.0,23.51,1014.05,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T07:00:00.000000+0000,44.0,80.2,5.2,,,10.74,28.28,0.32,2.12,,,,,,,24.45,,0.92,305.41,,0.0,67.94,1014.26,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T07:15:00.000000+0000,44.0,80.2,5.49,,,11.02,28.52,0.36,2.66,,,,,,,24.72,,0.88,259.98,,0.0,85.29,1014.49,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T07:30:00.000000+0000,44.0,80.2,5.55,,0.04,10.07,27.85,0.44,2.39,,,,,,,24.86,,0.82,281.41,,0.0,66.45,1014.71,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T07:45:00.000000+0000,51.33,93.4,5.78,,0.6,10.01,28.97,0.33,2.2,,,,,,,24.95,,0.67,254.33,,0.0,41.01,1015.01,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T08:00:00.000000+0000,54.0,98.2,5.89,0.14,2.04,8.88,27.63,0.44,2.68,,,,,,,25.02,,0.8,269.86,,0.0,107.63,1015.29,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T08:15:00.000000+0000,54.0,98.2,5.85,,0.81,9.61,28.33,0.36,1.74,,,,,,,25.7,,0.69,267.3,,0.0,245.46,1015.59,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T08:30:00.000000+0000,54.0,98.2,5.59,,0.12,9.96,28.18,0.43,1.79,,,,,,,26.89,,0.73,261.96,,0.0,374.89,1015.76,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T08:45:00.000000+0000,62.8,114.04,5.77,,,10.87,28.34,0.35,2.4,,,,,,,27.61,,0.69,278.23,,0.0,196.64,1015.91,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T09:00:00.000000+0000,66.0,119.8,5.74,,,10.54,28.46,0.41,1.86,,,,,,,27.48,,0.86,245.11,,0.0,172.65,1015.94,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T09:15:00.000000+0000,66.0,119.8,5.74,,,10.01,28.64,0.51,1.86,,,,,,,27.02,,0.78,297.41,,0.0,85.17,1015.9,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T09:30:00.000000+0000,66.0,119.8,5.76,,,10.63,28.42,0.45,1.81,,,,,,,27.16,,0.8,275.53,,0.0,181.9,1015.89,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T09:45:00.000000+0000,68.93,125.08,5.56,,,10.05,28.3,0.51,1.69,,,,,,,27.55,,0.64,210.25,,0.0,166.67,1015.83,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T10:00:00.000000+0000,70.0,127.0,5.72,,0.12,10.09,28.26,0.45,2.84,,,,,,,27.87,,1.24,74.64,,0.0,182.79,1015.74,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T10:15:00.000000+0000,70.0,127.0,6.61,9.7,12.32,0.55,28.79,0.37,2.63,,,,,,,27.99,,1.34,72.87,,0.0,215.97,1015.6,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T10:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T10:45:00.000000+0000,60.83,110.5,7.77,10.37,10.15,4.81,20.43,0.38,2.05,,,,,,,28.69,,1.4,84.15,,0.0,348.36,1015.26,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T11:00:00.000000+0000,60.0,109.0,6.94,,,16.04,19.06,0.38,1.89,,,,,,,28.74,,1.65,80.83,,0.0,325.5,1015.15,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T11:15:00.000000+0000,60.0,109.0,6.58,,,20.91,18.43,0.25,2.41,,,,,,,28.71,,1.56,84.82,,0.0,347.11,1014.97,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T11:30:00.000000+0000,60.0,109.0,6.24,,,21.54,18.52,0.37,2.23,,,,,,,28.78,,1.65,78.81,,0.0,358.49,1014.77,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T11:45:00.000000+0000,55.6,101.08,6.09,,,21.98,18.53,0.38,1.94,,,,,,,28.91,,1.6,76.19,,0.0,424.03,1014.49,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T12:00:00.000000+0000,54.0,98.2,6.09,,,23.55,19.17,0.35,1.93,,,,,,,28.95,,1.88,80.17,,0.0,427.84,1014.22,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T12:15:00.000000+0000,54.0,98.2,6.14,,,22.56,18.18,0.33,2.69,,,,,,,28.89,,1.75,75.4,,0.0,320.59,1013.98,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T12:30:00.000000+0000,54.0,98.2,6.04,,,22.93,19.07,0.36,1.85,,,,,,,29.0,,1.54,89.72,,0.0,418.93,1013.81,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T12:45:00.000000+0000,55.47,100.84,6.13,,,24.53,18.61,0.33,2.23,,,,,,,29.25,,1.86,80.97,,0.0,512.79,1013.53,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T13:00:00.000000+0000,56.0,101.8,6.11,,,24.45,18.34,0.25,2.67,,,,,,,29.02,,1.71,80.24,,0.0,342.53,1013.25,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T13:15:00.000000+0000,56.0,101.8,6.04,,,23.46,18.2,0.31,2.11,,,,,,,29.06,,1.49,83.2,,0.0,364.32,1013.02,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T13:30:00.000000+0000,56.0,101.8,5.91,,,23.74,19.01,0.28,2.2,,,,,,,29.32,,1.81,84.5,,0.0,493.64,1012.86,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T13:45:00.000000+0000,57.49,104.4,5.76,,,25.04,18.38,0.27,2.25,,,,,,,29.62,,1.74,83.33,,0.0,520.42,1012.66,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T14:00:00.000000+0000,58.0,105.4,5.95,,,23.39,18.76,0.29,3.66,,,,,,,29.67,,1.77,65.36,,0.0,506.23,1012.37,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T14:15:00.000000+0000,58.0,105.4,6.02,,,23.43,19.07,0.36,2.11,,,,,,,29.02,,1.63,67.8,,0.0,220.02,1012.27,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T14:30:00.000000+0000,58.0,105.4,6.09,,,23.41,18.24,0.3,2.33,,,,,,,28.97,,1.55,87.26,,0.0,259.45,1012.17,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T14:45:00.000000+0000,58.0,105.4,6.08,,,23.91,18.54,0.34,2.4,,,,,,,28.6,,1.77,94.64,,0.0,205.05,1012.07,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T15:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T15:15:00.000000+0000,58.0,105.4,6.07,,,22.44,18.53,0.33,0.78,,,,,,,28.31,,1.67,98.7,,0.0,180.55,1011.97,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T15:30:00.000000+0000,58.0,105.4,6.11,,,22.39,18.39,0.27,2.8,,,,,,,28.16,,1.68,90.37,,0.0,174.39,1012.12,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T15:45:00.000000+0000,61.67,112.0,6.22,3.25,4.69,7.71,18.75,0.34,1.94,,,,,,,28.32,,1.58,82.58,,0.0,181.55,1012.21,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T16:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T16:15:00.000000+0000,63.0,103.75,6.18,3.08,4.25,8.29,18.75,0.41,2.18,,,,,,,28.27,,1.4,80.01,,0.0,120.84,1012.19,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T16:30:00.000000+0000,63.0,95.5,6.14,4.21,5.35,7.39,18.93,0.35,2.37,,,,,,,28.14,,1.53,86.59,,0.0,103.88,1012.35,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T16:45:00.000000+0000,61.53,93.3,6.3,4.7,6.0,7.01,18.38,0.31,2.37,,,,,,,28.1,,1.59,86.63,,0.0,116.03,1012.45,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T17:00:00.000000+0000,61.0,92.5,6.11,2.32,3.43,8.85,19.08,0.36,2.37,,,,,,,27.78,,1.72,85.61,,0.0,37.48,1012.53,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T17:15:00.000000+0000,61.0,92.5,6.07,1.92,3.01,9.1,18.37,0.41,2.04,,,,,,,27.64,,1.51,103.04,,0.0,23.63,1012.67,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T17:30:00.000000+0000,61.0,92.5,5.88,3.26,4.15,7.88,19.03,0.37,1.47,,,,,,,27.45,,1.63,89.89,,0.0,1.15,1012.92,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T17:45:00.000000+0000,60.28,91.42,5.76,2.92,3.68,8.25,18.73,0.37,1.93,,,,,,,27.34,,1.48,92.69,,0.0,0.0,1013.14,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T18:00:00.000000+0000,60.0,91.0,5.99,3.03,4.03,8.2,18.02,0.34,2.2,,,,,,,27.16,,2.05,91.39,,0.0,0.0,1013.36,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T18:15:00.000000+0000,60.0,91.0,6.35,4.12,5.48,7.25,18.76,0.33,2.21,,,,,,,27.13,,1.8,88.2,,0.0,0.0,1013.49,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T18:30:00.000000+0000,60.0,91.0,6.42,4.78,6.2,6.59,19.01,0.3,2.18,,,,,,,27.16,,1.59,91.94,,0.0,0.0,1013.64,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T18:45:00.000000+0000,58.53,88.8,6.32,5.51,6.83,6.18,18.54,0.35,1.91,,,,,,,27.19,,1.4,87.38,,0.0,0.0,1013.82,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T19:00:00.000000+0000,58.0,88.0,6.2,5.6,6.82,6.28,20.16,0.19,1.36,,,,,,,27.18,,1.07,67.59,,0.0,0.0,1013.97,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T19:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T19:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T19:45:00.000000+0000,57.2,86.82,6.42,3.95,5.36,7.7,19.01,0.29,2.5,,,,,,,27.04,,1.39,86.03,,0.0,0.0,1014.79,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T20:00:00.000000+0000,57.0,86.5,6.46,4.12,5.59,7.24,18.4,0.37,2.71,,,,,,,27.0,,1.38,90.88,,0.0,0.0,1015.01,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T20:15:00.000000+0000,57.0,86.5,6.88,5.66,7.54,6.11,18.88,0.4,2.53,,,,,,,26.94,,1.09,94.98,,0.0,0.0,1015.15,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T20:30:00.000000+0000,57.0,86.5,6.68,5.85,7.54,5.97,18.6,0.34,2.26,,,,,,,26.87,,1.22,82.48,,0.0,0.0,1015.25,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T20:45:00.000000+0000,49.06,74.58,6.55,5.09,6.64,6.91,18.1,0.32,1.9,,,,,,,26.84,,1.2,90.35,,0.0,0.0,1015.36,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T21:00:00.000000+0000,46.0,70.0,6.44,4.73,6.17,7.13,18.1,0.37,2.3,,,,,,,26.8,,1.13,90.85,,0.0,0.0,1015.42,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T21:15:00.000000+0000,46.0,70.0,6.49,4.41,5.9,6.92,18.55,0.43,2.4,,,,,,,26.77,,1.2,101.31,,0.0,0.0,1015.42,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T21:30:00.000000+0000,46.0,70.0,6.33,3.92,5.25,7.26,18.4,0.37,2.22,,,,,,,26.76,,1.08,108.27,,0.0,0.0,1015.34,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T21:45:00.000000+0000,37.93,58.08,6.49,4.75,6.24,6.62,19.17,0.32,2.25,,,,,,,26.7,,0.96,120.26,,0.0,0.0,1015.29,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T22:00:00.000000+0000,35.0,53.5,6.59,5.69,7.29,5.84,18.73,0.35,2.24,,,,,,,26.73,,1.2,100.88,,0.0,0.0,1015.22,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T22:15:00.000000+0000,35.0,53.5,6.39,3.81,5.19,7.11,19.01,0.38,2.41,,,,,,,26.71,,0.89,107.16,,0.0,0.0,1015.1,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T22:30:00.000000+0000,35.0,53.5,6.14,3.17,4.32,7.62,18.01,0.36,1.92,,,,,,,26.67,,1.01,114.29,,0.0,0.0,1014.89,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T22:45:00.000000+0000,38.72,58.92,6.22,3.14,4.34,8.16,18.33,0.36,2.35,,,,,,,26.62,,1.01,107.57,,0.0,0.0,1014.67,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T23:00:00.000000+0000,40.0,61.0,6.11,2.92,4.05,8.32,18.64,0.33,2.1,,,,,,,26.57,,0.8,113.54,,0.0,0.0,1014.49,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T23:15:00.000000+0000,40.0,61.0,6.33,2.61,3.93,8.51,18.56,0.33,2.23,,,,,,,26.53,,0.84,99.1,,0.0,0.0,1014.31,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T23:30:00.000000+0000,40.0,61.0,6.32,3.43,4.74,7.94,19.07,0.33,1.66,,,,,,,26.51,,0.85,101.18,,0.0,0.0,1014.17,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-02T23:45:00.000000+0000,30.47,46.7,5.97,2.44,3.39,8.64,17.81,0.32,2.54,,,,,,,26.51,,0.9,113.82,,0.0,0.0,1014.06,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T00:00:00.000000+0000,27.0,41.5,5.95,1.59,2.53,9.14,17.86,0.38,2.59,,,,,,,26.52,,0.96,82.97,,0.0,0.0,1014.02,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T00:15:00.000000+0000,27.0,41.5,5.96,2.12,3.09,8.72,18.51,0.32,2.78,,,,,,,26.56,,1.14,71.36,,0.0,0.0,1013.97,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T00:30:00.000000+0000,27.0,41.5,6.1,2.43,3.54,8.46,18.78,0.31,1.72,,,,,,,26.6,,0.97,74.47,,0.0,0.0,1013.91,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T00:45:00.000000+0000,29.93,45.9,5.98,1.12,2.09,9.63,18.78,0.3,2.31,,,,,,,26.57,,1.07,67.63,,0.0,0.0,1013.76,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T01:00:00.000000+0000,31.0,47.5,6.02,2.33,3.36,8.8,18.52,0.3,2.33,,,,,,,26.54,,0.92,71.29,,0.0,0.0,1013.56,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T01:15:00.000000+0000,31.0,47.5,6.15,3.16,4.3,8.03,18.22,0.3,2.07,,,,,,,26.47,,0.75,81.32,,0.0,0.0,1013.4,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T01:30:00.000000+0000,31.0,47.5,6.08,3.41,4.48,7.64,18.48,0.33,2.43,,,,,,,26.47,,0.76,78.69,,0.0,0.0,1013.13,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T01:45:00.000000+0000,28.07,43.1,6.37,5.37,6.75,6.12,18.79,0.32,2.48,,,,,,,26.54,,0.71,100.19,,0.0,0.0,1012.93,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T02:00:00.000000+0000,27.0,41.5,6.22,2.64,3.83,8.17,18.31,0.3,2.25,,,,,,,26.59,,0.84,88.31,,0.0,0.0,1012.81,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2024-01-03T02:15:00.000000+0000,27.0,41.5,6.21,2.32,3.51,8.71,19.21,0.28,2.02,,,,,,,26.63,,1.0,84.47,,0.0,0.0,1012.62,
